1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2813,1.4065,1.2789,-0.37011,-0.38822,-0.39396,0.042115,0.029616,0.017596,-0.0072446,-0.0078467,-0.0079019,1.9691,1.9706,1.972,0.32508,0.31975,0.31443,6.5292,6.5287,6.5282,0,0,0,0,0,0,0,0,0
1.2844,1.4099,1.282,-0.37099,-0.38915,-0.39489,0.042216,0.029687,0.017638,-0.0072619,-0.0078654,-0.0079208,1.9738,1.9753,1.9767,0.32586,0.32052,0.31518,6.5448,6.5443,6.5438,0,0,0,0,0,0,0,0,0
1.2844,1.4099,1.282,-0.37099,-0.38915,-0.39489,0.042216,0.029687,0.017638,-0.0072619,-0.0078654,-0.0079208,1.9738,1.9753,1.9767,0.32586,0.32052,0.31518,6.5448,6.5443,6.5438,0,0,0,0,0,0,0,0,0
1.2844,1.4099,1.282,-0.37099,-0.38915,-0.39489,0.042216,0.029687,0.017638,-0.0072619,-0.0078654,-0.0079208,1.9738,1.9753,1.9767,0.32586,0.32052,0.31518,6.5448,6.5443,6.5438,0,0,0,0,0,0,0,0,0
1.2844,1.4099,1.282,-0.37099,-0.38915,-0.39489,0.042216,0.029687,0.017638,-0.0072619,-0.0078654,-0.0079208,1.9738,1.9753,1.9767,0.32586,0.32052,0.31518,6.5448,6.5443,6.5438,0,0,0,0,0,0,0,0,0
1.2844,1.4099,1.282,-0.37099,-0.38915,-0.39489,0.042216,0.029687,0.017638,-0.0072619,-0.0078654,-0.0079208,1.9738,1.9753,1.9767,0.32586,0.32052,0.31518,6.5448,6.5443,6.5438,0,0,0,0,0,0,0,0,0
1.2844,1.4099,1.282,-0.37099,-0.38915,-0.39489,0.042216,0.029687,0.017638,-0.0072619,-0.0078654,-0.0079208,1.9738,1.9753,1.9767,0.32586,0.32052,0.31518,6.5448,6.5443,6.5438,0,0,0,0,0,0,0,0,0
1.2844,1.4099,1.282,-0.37099,-0.38915,-0.39489,0.042216,0.029687,0.017638,-0.0072619,-0.0078654,-0.0079208,1.9738,1.9753,1.9767,0.32586,0.32052,0.31518,6.5448,6.5443,6.5438,0,0,0,0,0,0,0,0,0
