0.26541,-0.26072,0.17103,0.10391,-0.25475,-0.33796,2.566
0.24826,-0.25778,0.16345,0.10004,-0.25672,-0.34099,2.5643
0.19293,-0.24246,0.15615,0.096074,-0.25862,-0.34395,2.5627
0.10665,-0.21659,0.14911,0.092018,-0.26046,-0.34686,2.561
0.00046447,-0.18202,0.14234,0.087875,-0.26222,-0.34971,2.5594
-0.1095,-0.14056,0.13582,0.083651,-0.26392,-0.35251,2.5577
-0.20222,-0.094046,0.12954,0.079349,-0.26554,-0.35524,2.5561
-0.25715,-0.044311,0.1235,0.074975,-0.2671,-0.35792,2.5544
-0.25969,0.0067565,0.11768,0.070534,-0.26858,-0.36054,2.5527
-0.20661,0.057011,0.11207,0.066029,-0.26999,-0.36309,2.5511
-0.1077,0.10425,0.10667,0.061466,-0.27132,-0.36559,2.5494
0.016446,0.1463,0.10146,0.056849,-0.27258,-0.36803,2.5478
0.13771,0.18094,0.096428,0.052182,-0.27376,-0.3704,2.5461
0.22621,0.20599,0.091573,0.047471,-0.27487,-0.37271,2.5444
0.25692,0.21926,0.086878,0.04272,-0.27589,-0.37496,2.5428
0.21878,0.21924,0.08232,0.037933,-0.27684,-0.37714,2.5411
0.12013,0.2071,0.077872,0.033116,-0.27771,-0.37927,2.5394
-0.011642,0.1847,0.073506,0.028272,-0.27849,-0.38132,2.5378
-0.13818,0.15387,0.069191,0.023407,-0.27919,-0.38332,2.5361
-0.22469,0.11647,0.0649,0.018525,-0.27981,-0.38524,2.5345
-0.25251,0.074344,0.060601,0.01363,-0.28035,-0.38711,2.5328
-0.22169,0.029365,0.056267,0.0087274,-0.2808,-0.3889,2.5311
-0.1471,-0.016456,0.051868,0.0038217,-0.28117,-0.39063,2.5295
-0.048482,-0.060879,0.047375,-0.0010824,-0.28144,-0.39229,2.5278
0.055713,-0.10161,0.042758,-0.0059805,-0.28163,-0.39388,2.5261
0.14891,-0.13637,0.037988,-0.010868,-0.28173,-0.39541,2.5245
0.21745,-0.16285,0.033036,-0.01574,-0.28174,-0.39686,2.5228
0.25055,-0.17877,0.027873,-0.020592,-0.28166,-0.39825,2.5211
0.24281,-0.18249,0.02247,-0.02542,-0.28149,-0.39956,2.5195
0.19738,-0.17496,0.016808,-0.030218,-0.28122,-0.40081,2.5178
0.1217,-0.15785,0.010923,-0.034983,-0.28086,-0.40198,2.5162
0.025375,-0.13283,0.0048622,-0.039709,-0.28041,-0.40308,2.5145
-0.079161,-0.10159,-0.0013221,-0.044392,-0.27986,-0.40411,2.5128
-0.17459,-0.06579,-0.0075797,-0.049028,-0.27921,-0.40507,2.5112
-0.24,-0.027121,-0.01386,-0.053611,-0.27846,-0.40596,2.5095
-0.25573,0.012711,-0.020111,-0.058138,-0.27761,-0.40677,2.5078
-0.21138,0.051859,-0.026284,-0.062603,-0.27666,-0.40751,2.5062
-0.11459,0.088385,-0.032328,-0.067002,-0.27561,-0.40818,2.5045
0.011442,0.12034,-0.03819,-0.071331,-0.27445,-0.40877,2.5029
0.13431,0.14577,-0.043822,-0.075584,-0.27319,-0.4093,2.5012
0.22332,0.16273,-0.049172,-0.079757,-0.27182,-0.40975,2.4995
0.25614,0.16926,-0.054188,-0.083845,-0.27034,-0.41012,2.4979
0.22557,0.16405,-0.058828,-0.087845,-0.26875,-0.41042,2.4962
0.13937,0.14832,-0.063114,-0.091751,-0.26705,-0.41065,2.4946
0.018817,0.12395,-0.067081,-0.095558,-0.26523,-0.41081,2.4929
-0.10584,0.092803,-0.070765,-0.099262,-0.26331,-0.4109,2.4913
-0.20304,0.056754,-0.074204,-0.10286,-0.26126,-0.41091,2.4896
-0.24921,0.01767,-0.077433,-0.10634,-0.25909,-0.41085,2.488
-0.23771,-0.022571,-0.080489,-0.10971,-0.25681,-0.41072,2.4863
-0.1782,-0.062082,-0.083407,-0.11296,-0.2544,-0.41052,2.4847
-0.088542,-0.099055,-0.086225,-0.11608,-0.25186,-0.41025,2.483
0.012695,-0.1317,-0.088978,-0.11907,-0.2492,-0.4099,2.4814
0.10876,-0.15824,-0.091704,-0.12192,-0.24641,-0.40949,2.4797
0.18569,-0.17688,-0.094437,-0.12464,-0.24349,-0.40901,2.4781
0.23234,-0.18584,-0.097215,-0.1272,-0.24043,-0.40846,2.4764
0.24155,-0.18334,-0.10007,-0.12963,-0.23724,-0.40785,2.4748
0.21193,-0.1683,-0.10299,-0.13189,-0.23392,-0.40716,2.4731
0.14829,-0.14235,-0.10596,-0.134,-0.23045,-0.40641,2.4715
0.060107,-0.10781,-0.10896,-0.13594,-0.22685,-0.40559,2.4698
-0.040237,-0.066978,-0.11196,-0.13772,-0.22311,-0.4047,2.4682
-0.13767,-0.022157,-0.11495,-0.13931,-0.21922,-0.40375,2.4666
-0.2139,0.024345,-0.11791,-0.14073,-0.2152,-0.40273,2.4649
-0.24842,0.070273,-0.12081,-0.14196,-0.21103,-0.40165,2.4633
-0.22589,0.11358,-0.12363,-0.143,-0.20671,-0.4005,2.4617
-0.14361,0.15233,-0.12636,-0.14384,-0.20225,-0.39929,2.46
-0.017464,0.18457,-0.12896,-0.14448,-0.19765,-0.39801,2.4584
0.11766,0.20837,-0.13141,-0.14491,-0.1929,-0.39667,2.4568
0.22007,0.2218,-0.13369,-0.14514,-0.188,-0.39527,2.4551
0.25957,0.22292,-0.13578,-0.14515,-0.18296,-0.3938,2.4535
0.22748,0.21047,-0.13763,-0.14494,-0.17778,-0.39227,2.4519
0.13453,0.18598,-0.13921,-0.14451,-0.17245,-0.39068,2.4502
0.0076597,0.15167,-0.14047,-0.14386,-0.167,-0.38903,2.4486
-0.1203,0.10976,-0.14137,-0.14297,-0.16141,-0.38731,2.447
-0.2192,0.062459,-0.14186,-0.14184,-0.15569,-0.38554,2.4454
-0.26761,0.011986,-0.14189,-0.14048,-0.14985,-0.3837,2.4438
-0.25809,-0.039441,-0.14141,-0.13889,-0.1439,-0.38181,2.4421
-0.19715,-0.089663,-0.14035,-0.13706,-0.13783,-0.37985,2.4405
-0.10087,-0.13674,-0.13868,-0.135,-0.13166,-0.37784,2.4389
0.010121,-0.17879,-0.13633,-0.13273,-0.12539,-0.37576,2.4373
0.1167,-0.21394,-0.13324,-0.13024,-0.11902,-0.37363,2.4357
0.20373,-0.2403,-0.12935,-0.12754,-0.11256,-0.37144,2.4341
0.259,-0.25599,-0.12461,-0.12464,-0.10601,-0.3692,2.4324
0.27447,-0.25912,-0.11896,-0.12155,-0.099374,-0.36689,2.4308
0.24687,-0.2481,-0.11242,-0.11828,-0.092664,-0.36453,2.4292
0.17951,-0.22305,-0.10505,-0.11483,-0.085882,-0.36212,2.4276
0.084112,-0.18607,-0.096964,-0.11121,-0.079033,-0.35965,2.426
-0.024903,-0.13969,-0.088251,-0.10743,-0.07212,-0.35712,2.4244
-0.13311,-0.086417,-0.079011,-0.10349,-0.06515,-0.35454,2.4228
-0.22459,-0.02876,-0.06934,-0.099398,-0.058127,-0.3519,2.4212
-0.28062,0.030776,-0.059337,-0.095167,-0.051056,-0.34921,2.4196
-0.28232,0.089707,-0.049098,-0.090802,-0.043942,-0.34646,2.418
-0.21749,0.14546,-0.038723,-0.08631,-0.03679,-0.34367,2.4164
-0.092121,0.19541,-0.028307,-0.081698,-0.029604,-0.34082,2.4148
0.064631,0.23695,-0.017949,-0.076972,-0.02239,-0.33791,2.4132
0.20619,0.26745,-0.0077461,-0.072141,-0.015153,-0.33496,2.4117
0.2863,0.28429,0.002204,-0.067212,-0.0078968,-0.33195,2.4101
0.27951,0.28522,0.011804,-0.062191,-0.00062703,-0.3289,2.4085
0.18975,0.26991,0.02096,-0.057086,0.0066516,-0.32579,2.4069
0.046961,0.24032,0.029601,-0.051904,0.013934,-0.32263,2.4053
-0.10572,0.19886,0.037673,-0.046653,0.021216,-0.31942,2.4037
-0.22783,0.14795,0.045129,-0.041339,0.028492,-0.31616,2.4022
-0.29362,0.089985,0.051922,-0.035969,0.035757,-0.31286,2.4006
-0.29395,0.027385,0.058002,-0.030552,0.043006,-0.3095,2.399
-0.23486,-0.037347,0.063322,-0.025093,0.050235,-0.3061,2.3974
-0.13329,-0.10131,0.067834,-0.019601,0.057438,-0.30265,2.3959
-0.010378,-0.1615,0.071491,-0.014082,0.064611,-0.29915,2.3943
0.11214,-0.21493,0.074243,-0.0085435,0.071749,-0.2956,2.3927
0.21572,-0.25859,0.076044,-0.002993,0.078846,-0.29201,2.3912
0.28613,-0.28948,0.076845,0.0025625,0.085899,-0.28838,2.3896
0.31343,-0.30461,0.076597,0.0081164,0.092902,-0.28469,2.3881
0.29275,-0.30188,0.075277,0.013663,0.099849,-0.28096,2.3865
0.22721,-0.28276,0.07296,0.019195,0.10674,-0.27719,2.385
0.12641,-0.24965,0.069749,0.024702,0.11356,-0.27337,2.3834
0.0056301,-0.20491,0.06575,0.030174,0.12031,-0.26951,2.3819
-0.11813,-0.15094,0.061066,0.035601,0.12699,-0.26561,2.3803
-0.22847,-0.090099,0.055804,0.040969,0.13359,-0.26166,2.3788
-0.30852,-0.024784,0.050069,0.046269,0.14011,-0.25767,2.3772
-0.34043,0.042595,0.043964,0.051489,0.14654,-0.25364,2.3757
-0.30895,0.10938,0.037597,0.056616,0.15287,-0.24956,2.3741
-0.20758,0.1725,0.031079,0.061633,0.1591,-0.24545,2.3726
-0.049419,0.22875,0.02452,0.066523,0.16524,-0.24129,2.3711
0.12882,0.27496,0.018032,0.071268,0.17126,-0.23709,2.3696
0.27494,0.30795,0.011729,0.07585,0.17716,-0.23286,2.368
0.34342,0.32453,0.0057198,0.08025,0.18295,-0.22858,2.3665
0.31605,0.32245,0.00010479,0.084451,0.18862,-0.22426,2.365
0.20733,0.3032,-0.0050741,0.088436,0.19416,-0.21991,2.3635
0.048044,0.26917,-0.0098022,0.092193,0.19956,-0.21551,2.3619
-0.12583,0.2228,-0.014069,0.095713,0.20483,-0.21108,2.3604
-0.2636,0.16651,-0.017863,0.098985,0.20995,-0.20661,2.3589
-0.32748,0.10272,-0.021174,0.102,0.21493,-0.20211,2.3574
-0.31284,0.033891,-0.023992,0.10475,0.21975,-0.19756,2.3559
-0.2349,-0.037243,-0.026304,0.10721,0.22442,-0.19298,2.3544
-0.11857,-0.10758,-0.028102,0.10939,0.22892,-0.18837,2.3529
0.010575,-0.17392,-0.029377,0.11128,0.23326,-0.18372,2.3514
0.13205,-0.23309,-0.030123,0.11286,0.23742,-0.17903,2.3499
0.22898,-0.2819,-0.030335,0.11414,0.24141,-0.17431,2.3484
0.28937,-0.31716,-0.030009,0.11512,0.24521,-0.16956,2.3469
0.30485,-0.33568,-0.02914,0.11578,0.24883,-0.16477,2.3454
0.27237,-0.33522,-0.027737,0.11612,0.25225,-0.15995,2.344
0.19791,-0.31725,-0.025859,0.11614,0.25548,-0.15509,2.3425
0.092755,-0.28421,-0.02358,0.11583,0.25851,-0.15021,2.341
-0.027071,-0.23852,-0.020975,0.11519,0.26133,-0.14529,2.3395
-0.14287,-0.1826,-0.018115,0.11421,0.26395,-0.14034,2.3381
-0.23763,-0.11888,-0.015075,0.11288,0.26636,-0.13535,2.3366
-0.29665,-0.049857,-0.011929,0.1112,0.26856,-0.13034,2.3351
-0.30548,0.021569,-0.0087501,0.10916,0.27053,-0.1253,2.3337
-0.25787,0.092246,-0.0056116,0.10676,0.27229,-0.12023,2.3322
-0.14964,0.15898,-0.0025873,0.10399,0.27383,-0.11512,2.3307
0.0055817,0.21859,0.00024933,0.10084,0.27513,-0.10999,2.3293
0.16896,0.26788,0.0028246,0.097318,0.2762,-0.10483,2.3278
0.28777,0.30366,0.005065,0.093409,0.27703,-0.099642,2.3264
0.31259,0.32275,0.0068969,0.089111,0.27762,-0.094425,2.325
0.23461,0.32291,0.0082511,0.084421,0.27797,-0.089181,2.3235
0.083078,0.30574,0.0090943,0.079353,0.27807,-0.08391,2.3221
-0.092054,0.2737,0.009472,0.073928,0.27792,-0.078613,2.3206
-0.23672,0.22925,0.0094424,0.068173,0.27752,-0.073289,2.3192
-0.31376,0.17485,0.0090596,0.062121,0.27688,-0.06794,2.3178
-0.31281,0.11294,0.0083755,0.055804,0.27599,-0.062565,2.3164
-0.24545,0.046024,0.0074419,0.049257,0.27485,-0.057167,2.3149
-0.13492,-0.023058,0.0063104,0.042513,0.27346,-0.051744,2.3135
-0.0062132,-0.09087,0.0050327,0.035606,0.27182,-0.046298,2.3121
0.1184,-0.15385,0.0036606,0.028571,0.26994,-0.040829,2.3107
0.22079,-0.20843,0.0022457,0.02144,0.2678,-0.035339,2.3093
0.28729,-0.25106,0.00083986,0.014249,0.26541,-0.029828,2.3079
0.30912,-0.27862,-0.00050534,0.0070311,0.26277,-0.024298,2.3065
0.28426,-0.29028,-0.0017382,-0.00018031,0.25988,-0.018748,2.3051
0.21726,-0.28726,-0.002816,-0.0073509,0.25673,-0.01318,2.3037
0.11825,-0.27114,-0.0037303,-0.014447,0.25334,-0.0075952,2.3023
0.00097345,-0.24351,-0.0044721,-0.021434,0.2497,-0.0019949,2.3009
-0.11772,-0.20596,-0.0050299,-0.028279,0.2458,0.0036199,2.2996
-0.21919,-0.16006,-0.0053925,-0.034948,0.24166,0.009248,2.2982
-0.286,-0.10741,-0.0055484,-0.041406,0.23726,0.014888,2.2968
-0.30569,-0.049799,-0.0054868,-0.04762,0.23262,0.020539,2.2954
-0.27086,0.010113,-0.0052001,-0.053551,0.22772,0.026199,2.2941
-0.18177,0.06935,-0.0046851,-0.059158,0.22258,0.031866,2.2927
-0.049649,0.1249,-0.0039399,-0.064397,0.21719,0.03754,2.2914
0.10036,0.17377,-0.00296,-0.069227,0.21155,0.043218,2.29
0.22971,0.21293,-0.0017356,-0.073614,0.20566,0.048899,2.2887
0.29878,0.23939,-0.00025138,-0.077526,0.19952,0.054581,2.2873
0.28198,0.25088,0.0015092,-0.080935,0.19314,0.060263,2.286
0.17994,0.24815,0.0035436,-0.083813,0.1865,0.065944,2.2846
0.025045,0.23277,0.0057745,-0.086132,0.17963,0.071622,2.2833
-0.13233,0.20634,0.0081074,-0.087871,0.17251,0.077295,2.282
-0.2447,0.17044,0.01045,-0.089015,0.16514,0.082962,2.2806
-0.28479,0.12667,0.01271,-0.089545,0.15753,0.088621,2.2793
-0.25229,0.076711,0.014795,-0.089447,0.14967,0.094271,2.278
-0.16589,0.022725,0.016614,-0.088709,0.14157,0.099911,2.2767
-0.052142,-0.032459,0.018075,-0.087321,0.13325,0.10554,2.2754
0.06455,-0.085866,0.019085,-0.085275,0.1247,0.11115,2.2741
0.16539,-0.13452,0.019553,-0.08256,0.11593,0.11675,2.2728
0.23668,-0.17544,0.019388,-0.079173,0.10696,0.12233,2.2715
0.26891,-0.20566,0.018512,-0.07512,0.097799,0.12789,2.2702
0.25877,-0.22287,0.016861,-0.07043,0.088457,0.13344,2.2689
0.21015,-0.22749,0.014386,-0.065142,0.078951,0.13896,2.2676
0.13091,-0.22063,0.011086,-0.059322,0.069297,0.14446,2.2663
0.031114,-0.20351,0.007062,-0.053041,0.059511,0.14993,2.265
-0.074667,-0.17735,0.0024407,-0.046372,0.049609,0.15538,2.2638
-0.16987,-0.14339,-0.0026523,-0.039385,0.039607,0.1608,2.2625
-0.23732,-0.10287,-0.0080911,-0.032153,0.029522,0.16619,2.2612
-0.26294,-0.057152,-0.01375,-0.024747,0.019369,0.17156,2.26
-0.23783,-0.00819,-0.019502,-0.017238,0.0091636,0.17689,2.2587
-0.16395,0.041606,-0.025223,-0.0096996,-0.001077,0.18218,2.2575
-0.053472,0.089744,-0.030786,-0.002202,-0.011337,0.18744,2.2562
0.072515,0.13373,-0.036065,0.0051826,-0.021601,0.19267,2.255
0.18614,0.17108,-0.040934,0.012383,-0.031852,0.19785,2.2537
0.25743,0.19929,-0.045267,0.019326,-0.042075,0.203,2.2525
0.2631,0.21588,-0.048939,0.025942,-0.052252,0.20811,2.2513
0.19621,0.21902,-0.051834,0.032161,-0.06237,0.21317,2.25
0.071758,0.20959,-0.053883,0.037931,-0.072414,0.21819,2.2488
-0.07413,0.18916,-0.055048,0.043213,-0.082371,0.22316,2.2476
-0.19722,0.15928,-0.055307,0.047985,-0.092228,0.22809,2.2464
-0.2621,0.12152,-0.054656,0.052243,-0.10198,0.23297,2.2452
-0.25494,0.077457,-0.053094,0.055989,-0.1116,0.23779,2.244
-0.1858,0.028937,-0.050622,0.059227,-0.12111,0.24257,2.2428
-0.079146,-0.021398,-0.047242,0.061964,-0.13048,0.24729,2.2416
0.037593,-0.070717,-0.042964,0.064212,-0.1397,0.25196,2.2404
0.14227,-0.11619,-0.037801,0.065988,-0.14878,0.25657,2.2392
0.21986,-0.15498,-0.031767,0.067309,-0.1577,0.26112,2.2381
0.2605,-0.18427,-0.024873,0.06819,-0.16645,0.26561,2.2369
0.25911,-0.20187,-0.017133,0.068646,-0.17503,0.27005,2.2357
